contractId,stockSymbol,securityName,contractQuantity,contractRate,contractAmount,tradeTime,businessDate,capturedAt
2026061605012219,RNLI,Reliable Nepal Life Insurance Limited,12,460.3,5523.6,2026-06-16T14:50:59.655923,2026-06-16,2026-06-16T19:07:30.698517
2026061601017509,BJHL,Bhujung Hydropower Limited,10,811.2,8112.0,2026-06-16T14:50:59.638496,2026-06-16,2026-06-16T19:07:30.698527
2026061604007345,CHL,Chhyangdi Hydropower Ltd.,50,282.1,14105.0,2026-06-16T14:50:59.390569,2026-06-16,2026-06-16T19:07:30.698530
2026061605012218,SONA,Sonapur Minerals And Oil Limited,10,428.4,4284.0,2026-06-16T14:50:58.735827,2026-06-16,2026-06-16T19:07:30.698531
2026061603005392,MNBBL,Muktinath Bikas Bank Ltd.,192,371.2,71270.4,2026-06-16T14:50:58.258114,2026-06-16,2026-06-16T19:07:30.698534
2026061603005391,MNBBL,Muktinath Bikas Bank Ltd.,140,371.3,51982.0,2026-06-16T14:50:58.257924,2026-06-16,2026-06-16T19:07:30.698535
2026061603005390,HLBSL,Himalayan Laghubitta Bittiya Sanstha Limited,50,878.9,43945.0,2026-06-16T14:50:57.96455,2026-06-16,2026-06-16T19:07:30.698537
2026061603005389,NLICL,National Life Insurance Co. Ltd.,39,577.6,22526.4,2026-06-16T14:50:57.604005,2026-06-16,2026-06-16T19:07:30.698539
2026061603005388,NLICL,National Life Insurance Co. Ltd.,118,577.6,68156.8,2026-06-16T14:50:57.603952,2026-06-16,2026-06-16T19:07:30.698540
2026061603005387,NLICL,National Life Insurance Co. Ltd.,10,577.7,5777.0,2026-06-16T14:50:57.60386,2026-06-16,2026-06-16T19:07:30.698542
2026061605012217,DOLTI,Dolti Power Company Limited,20,381.9,7638.0,2026-06-16T14:50:57.589247,2026-06-16,2026-06-16T19:07:30.698544
2026061604007344,BARUN,Barun Hydropower Co. Ltd.,30,336.6,10098.0,2026-06-16T14:50:57.47574,2026-06-16,2026-06-16T19:07:30.698545
2026061603005386,DDBL,Deprosc Laghubitta Bittiya Sanstha Limited,14,834.3,11680.2,2026-06-16T14:50:57.272051,2026-06-16,2026-06-16T19:07:30.698547
2026061605012216,MHCL,Molung Hydropower Company Limited,10,342.5,3425.0,2026-06-16T14:50:57.103173,2026-06-16,2026-06-16T19:07:30.698549
2026061604007343,SPDL,Synergy Power Development Ltd.,10,390.0,3900.0,2026-06-16T14:50:56.898398,2026-06-16,2026-06-16T19:07:30.698551
2026061601017508,SOHL,Solu Hydropower Limited,20,634.0,12680.0,2026-06-16T14:50:56.852503,2026-06-16,2026-06-16T19:07:30.698552
2026061605012215,NRIC,Nepal Reinsurance Company Limited,49,1000.0,49000.0,2026-06-16T14:50:56.715791,2026-06-16,2026-06-16T19:07:30.698553
2026061601017507,HFIN,Hotel Forest Inn Limited,10,827.3,8273.0,2026-06-16T14:50:56.303374,2026-06-16,2026-06-16T19:07:30.698555
2026061603005385,NLIC,Nepal Life Insurance Co. Ltd.,4,757.5,3030.0,2026-06-16T14:50:56.301089,2026-06-16,2026-06-16T19:07:30.698557
2026061603005384,CFCL,Central Finance Co. Ltd.,90,611.1,54999.0,2026-06-16T14:50:56.251828,2026-06-16,2026-06-16T19:07:30.698559
2026061603005383,CFCL,Central Finance Co. Ltd.,410,611.2,250592.0,2026-06-16T14:50:56.251761,2026-06-16,2026-06-16T19:07:30.698560
2026061603005382,BFC,Best Finance Company Ltd.,10,489.9,4899.0,2026-06-16T14:50:56.116471,2026-06-16,2026-06-16T19:07:30.698562
2026061601017506,PCIL,Palpa Cement Industries Limited,10,740.0,7400.0,2026-06-16T14:50:55.825855,2026-06-16,2026-06-16T19:07:30.698564
2026061603005381,LBBL,Lumbini Bikas Bank Ltd.,100,490.0,49000.0,2026-06-16T14:50:55.610794,2026-06-16,2026-06-16T19:07:30.698566
2026061603005380,CORBL,Corporate Development Bank Limited,40,1754.2,70168.0,2026-06-16T14:50:55.537833,2026-06-16,2026-06-16T19:07:30.698567
2026061601017505,SRLI,Sanima Reliance Life Insurance Limited,12,391.3,4695.6,2026-06-16T14:50:54.817529,2026-06-16,2026-06-16T19:07:30.698569
2026061603005379,VLBS,Vijaya laghubitta Bittiya Sanstha Ltd.,10,722.3,7223.0,2026-06-16T14:50:54.777504,2026-06-16,2026-06-16T19:07:30.698571
2026061604007342,NGPL,Ngadi Group Power Ltd.,60,426.0,25560.0,2026-06-16T14:50:54.654414,2026-06-16,2026-06-16T19:07:30.698573
2026061601017504,PCIL,Palpa Cement Industries Limited,10,740.0,7400.0,2026-06-16T14:50:53.765649,2026-06-16,2026-06-16T19:07:30.698574
2026061601017503,PCIL,Palpa Cement Industries Limited,10,740.0,7400.0,2026-06-16T14:50:53.765279,2026-06-16,2026-06-16T19:07:30.698576
2026061601017502,PCIL,Palpa Cement Industries Limited,10,740.0,7400.0,2026-06-16T14:50:53.764629,2026-06-16,2026-06-16T19:07:30.698577
2026061601017501,SKHEL,Suryakunda Hydro Electric Limited,250,1111.2,277800.0,2026-06-16T14:50:53.674495,2026-06-16,2026-06-16T19:07:30.698579
2026061601017500,SKHEL,Suryakunda Hydro Electric Limited,50,1111.3,55565.0,2026-06-16T14:50:53.674345,2026-06-16,2026-06-16T19:07:30.698581
2026061603005378,BFC,Best Finance Company Ltd.,100,489.9,48990.0,2026-06-16T14:50:53.506456,2026-06-16,2026-06-16T19:07:30.698582
2026061603005377,BFC,Best Finance Company Ltd.,10,490.0,4900.0,2026-06-16T14:50:53.492801,2026-06-16,2026-06-16T19:07:30.698584
2026061605012214,DOLTI,Dolti Power Company Limited,20,381.9,7638.0,2026-06-16T14:50:53.485162,2026-06-16,2026-06-16T19:07:30.698586
2026061603005376,MNBBL,Muktinath Bikas Bank Ltd.,150,371.3,55695.0,2026-06-16T14:50:53.34618,2026-06-16,2026-06-16T19:07:30.698587
2026061601017499,NBL,Nepal Bank Limited,76,268.5,20406.0,2026-06-16T14:50:53.174149,2026-06-16,2026-06-16T19:07:30.698589
2026061601017498,HBL,Himalayan Bank Limited,10,197.3,1973.0,2026-06-16T14:50:53.138481,2026-06-16,2026-06-16T19:07:30.698591
2026061604007341,NICL,Nepal Insurance Co. Ltd.,767,533.0,408811.0,2026-06-16T14:50:53.114927,2026-06-16,2026-06-16T19:07:30.698592
2026061604007340,CHCL,Chilime Hydropower Company Limited,50,481.0,24050.0,2026-06-16T14:50:52.841873,2026-06-16,2026-06-16T19:07:30.698594
2026061601017497,BHCL,Bikash Hydropower Company Limited,10,548.1,5481.0,2026-06-16T14:50:52.044703,2026-06-16,2026-06-16T19:07:30.698595
2026061605012213,CIT,Citizen Investment Trust,16,1735.0,27760.0,2026-06-16T14:50:51.628861,2026-06-16,2026-06-16T19:07:30.698597
2026061605012212,PSF,Prabhu Select Fund,300,12.08,3624.0,2026-06-16T14:50:51.577645,2026-06-16,2026-06-16T19:07:30.698599
2026061603005375,NFS,Nepal Finance Ltd.,10,605.0,6050.0,2026-06-16T14:50:51.30036,2026-06-16,2026-06-16T19:07:30.698600
2026061603005374,NFS,Nepal Finance Ltd.,451,605.0,272855.0,2026-06-16T14:50:51.300103,2026-06-16,2026-06-16T19:07:30.698602
2026061605012211,GVL,Green Ventures Limited,230,485.4,111642.0,2026-06-16T14:50:51.168601,2026-06-16,2026-06-16T19:07:30.698603
2026061603005373,VLBS,Vijaya laghubitta Bittiya Sanstha Ltd.,10,722.4,7224.0,2026-06-16T14:50:51.16428,2026-06-16,2026-06-16T19:07:30.698605
2026061601017496,KHPL,Kalinchock Hydropower Limited,10,1024.1,10241.0,2026-06-16T14:50:50.579111,2026-06-16,2026-06-16T19:07:30.698607
2026061605012210,GCIL,Ghorahi Cement Industry Limited,340,384.2,130628.0,2026-06-16T14:50:49.879599,2026-06-16,2026-06-16T19:07:30.698608
2026061605012209,BGWT,Bhagawati Hydropower Development Company Limited,10,659.9,6599.0,2026-06-16T14:50:49.700571,2026-06-16,2026-06-16T19:07:31.670037
2026061601017495,SAGAR,Sagar Distillery Limited,10,1688.0,16880.0,2026-06-16T14:50:49.241152,2026-06-16,2026-06-16T19:07:31.670047
2026061601017494,SAGAR,Sagar Distillery Limited,30,1688.0,50640.0,2026-06-16T14:50:49.240974,2026-06-16,2026-06-16T19:07:31.670050
2026061601017493,NMB,NMB Bank Limited,50,243.0,12150.0,2026-06-16T14:50:49.073462,2026-06-16,2026-06-16T19:07:31.670052
2026061605012208,HRL,Himalayan Reinsurance Limited,19,629.6,11962.4,2026-06-16T14:50:48.907992,2026-06-16,2026-06-16T19:07:31.670054
2026061605012207,NIFRA,Nepal Infrastructure Bank Limited,81,258.0,20898.0,2026-06-16T14:50:48.566973,2026-06-16,2026-06-16T19:07:31.670055
2026061605012206,NIFRA,Nepal Infrastructure Bank Limited,400,258.0,103200.0,2026-06-16T14:50:48.566622,2026-06-16,2026-06-16T19:07:31.670057
2026061605012205,NIFRA,Nepal Infrastructure Bank Limited,19,258.0,4902.0,2026-06-16T14:50:48.565933,2026-06-16,2026-06-16T19:07:31.670058
2026061604007339,HPPL,Himalayan Power Partner Ltd.,15,367.0,5505.0,2026-06-16T14:50:48.291674,2026-06-16,2026-06-16T19:07:31.670060
2026061605012204,NRN,NRN Infrastructure and Development Limited,10,1372.0,13720.0,2026-06-16T14:50:48.124848,2026-06-16,2026-06-16T19:07:31.670062
2026061605012203,BBC,Bishal Bazar Company Limited,10,4220.0,42200.0,2026-06-16T14:50:47.974549,2026-06-16,2026-06-16T19:07:31.670064
2026061601017492,SOHL,Solu Hydropower Limited,10,634.0,6340.0,2026-06-16T14:50:47.7415,2026-06-16,2026-06-16T19:07:31.670066
2026061603005372,CFCL,Central Finance Co. Ltd.,90,611.2,55008.0,2026-06-16T14:50:47.580334,2026-06-16,2026-06-16T19:07:31.670068
2026061603005371,CFCL,Central Finance Co. Ltd.,250,611.5,152875.0,2026-06-16T14:50:47.580247,2026-06-16,2026-06-16T19:07:31.670069
2026061603005370,CFCL,Central Finance Co. Ltd.,660,612.1,403986.0,2026-06-16T14:50:47.580004,2026-06-16,2026-06-16T19:07:31.670071
2026061604007338,SSHL,Shiva Shree Hydropower Ltd,457,210.0,95970.0,2026-06-16T14:50:47.371803,2026-06-16,2026-06-16T19:07:31.670072
2026061604007337,PRIN,Prabhu Insurance Ltd.,300,705.0,211500.0,2026-06-16T14:50:47.139897,2026-06-16,2026-06-16T19:07:31.670074
2026061605012202,PHCL,Peoples Hydropower Company Limited,300,316.3,94890.0,2026-06-16T14:50:46.575997,2026-06-16,2026-06-16T19:07:31.670076
2026061605012201,PHCL,Peoples Hydropower Company Limited,560,316.3,177128.0,2026-06-16T14:50:46.575558,2026-06-16,2026-06-16T19:07:31.670077
2026061601017491,BUNGAL,Bungal Hydro Limited,75,745.0,55875.0,2026-06-16T14:50:46.464979,2026-06-16,2026-06-16T19:07:31.670079
2026061601017490,BUNGAL,Bungal Hydro Limited,120,745.0,89400.0,2026-06-16T14:50:46.464674,2026-06-16,2026-06-16T19:07:31.670081
2026061601017489,BUNGAL,Bungal Hydro Limited,200,745.0,149000.0,2026-06-16T14:50:46.464355,2026-06-16,2026-06-16T19:07:31.670082
2026061601017488,BUNGAL,Bungal Hydro Limited,10,745.0,7450.0,2026-06-16T14:50:46.464068,2026-06-16,2026-06-16T19:07:31.670084
2026061601017487,BUNGAL,Bungal Hydro Limited,25,745.0,18625.0,2026-06-16T14:50:46.463755,2026-06-16,2026-06-16T19:07:31.670086
2026061601017486,BUNGAL,Bungal Hydro Limited,60,744.0,44640.0,2026-06-16T14:50:46.463469,2026-06-16,2026-06-16T19:07:31.670088
2026061601017485,BUNGAL,Bungal Hydro Limited,10,743.5,7435.0,2026-06-16T14:50:46.462987,2026-06-16,2026-06-16T19:07:31.670089
2026061605012200,HHL,Himalayan Hydropower Limited,10,363.5,3635.0,2026-06-16T14:50:46.408358,2026-06-16,2026-06-16T19:07:31.670094
2026061605012199,RFPL,River Falls Power Limited,199,359.4,71520.6,2026-06-16T14:50:46.381582,2026-06-16,2026-06-16T19:07:31.670096
2026061605012198,RFPL,River Falls Power Limited,180,359.5,64710.0,2026-06-16T14:50:46.381399,2026-06-16,2026-06-16T19:07:31.670098
2026061605012197,RFPL,River Falls Power Limited,190,359.6,68324.0,2026-06-16T14:50:46.381087,2026-06-16,2026-06-16T19:07:31.670099
2026061601017484,SBL,Siddhartha Bank Limited,50,395.5,19775.0,2026-06-16T14:50:45.319147,2026-06-16,2026-06-16T19:07:31.670101
2026061604007336,RIDI,Ridi Power Company Limited,450,345.0,155250.0,2026-06-16T14:50:44.336439,2026-06-16,2026-06-16T19:07:31.670103
2026061604007335,RIDI,Ridi Power Company Limited,50,345.1,17255.0,2026-06-16T14:50:44.335597,2026-06-16,2026-06-16T19:07:31.670105
2026061601017483,BUNGAL,Bungal Hydro Limited,18,740.1,13321.8,2026-06-16T14:50:44.118218,2026-06-16,2026-06-16T19:07:31.670107
2026061601017482,GBIME,Global IME Bank Limited,100,239.0,23900.0,2026-06-16T14:50:44.087763,2026-06-16,2026-06-16T19:07:31.670108
2026061601017481,GBIME,Global IME Bank Limited,50,239.0,11950.0,2026-06-16T14:50:44.087661,2026-06-16,2026-06-16T19:07:31.670110
2026061601017480,GBIME,Global IME Bank Limited,41,239.0,9799.0,2026-06-16T14:50:44.087558,2026-06-16,2026-06-16T19:07:31.670112
2026061601017479,GBIME,Global IME Bank Limited,13690,239.0,3271910.0,2026-06-16T14:50:44.08745,2026-06-16,2026-06-16T19:07:31.670113
2026061601017478,GBIME,Global IME Bank Limited,90,239.1,21519.0,2026-06-16T14:50:44.087144,2026-06-16,2026-06-16T19:07:31.670115
2026061601017477,NBL,Nepal Bank Limited,1000,268.4,268400.0,2026-06-16T14:50:44.007599,2026-06-16,2026-06-16T19:07:31.670117
2026061601017476,PCIL,Palpa Cement Industries Limited,10,738.5,7385.0,2026-06-16T14:50:43.937924,2026-06-16,2026-06-16T19:07:31.670119
2026061603005369,MSLB,Mahuli Laghubitta Bittiya Sanstha Limited,10,1230.0,12300.0,2026-06-16T14:50:42.902736,2026-06-16,2026-06-16T19:07:31.670120
2026061604007334,AHPC,Arun Valley Hydropower Development Co. Ltd.,162,273.0,44226.0,2026-06-16T14:50:42.785386,2026-06-16,2026-06-16T19:07:31.670122
2026061604007333,AHPC,Arun Valley Hydropower Development Co. Ltd.,25,273.0,6825.0,2026-06-16T14:50:42.785005,2026-06-16,2026-06-16T19:07:31.670124
2026061604007332,AHPC,Arun Valley Hydropower Development Co. Ltd.,20,273.0,5460.0,2026-06-16T14:50:42.784625,2026-06-16,2026-06-16T19:07:31.670126
2026061604007331,AHPC,Arun Valley Hydropower Development Co. Ltd.,30,273.0,8190.0,2026-06-16T14:50:42.784221,2026-06-16,2026-06-16T19:07:31.670127
2026061604007330,AHPC,Arun Valley Hydropower Development Co. Ltd.,10,273.0,2730.0,2026-06-16T14:50:42.783836,2026-06-16,2026-06-16T19:07:31.670129
2026061604007329,AHPC,Arun Valley Hydropower Development Co. Ltd.,154,273.0,42042.0,2026-06-16T14:50:42.783459,2026-06-16,2026-06-16T19:07:31.670131
2026061604007328,AHPC,Arun Valley Hydropower Development Co. Ltd.,272,273.1,74283.2,2026-06-16T14:50:42.783058,2026-06-16,2026-06-16T19:07:31.670133
2026061604007327,AHPC,Arun Valley Hydropower Development Co. Ltd.,50,273.1,13655.0,2026-06-16T14:50:42.782668,2026-06-16,2026-06-16T19:07:31.670134
2026061604007326,AHPC,Arun Valley Hydropower Development Co. Ltd.,50,273.1,13655.0,2026-06-16T14:50:42.782211,2026-06-16,2026-06-16T19:07:32.538181
2026061604007325,AHPC,Arun Valley Hydropower Development Co. Ltd.,102,273.1,27856.2,2026-06-16T14:50:42.781807,2026-06-16,2026-06-16T19:07:32.538190
2026061604007324,AHPC,Arun Valley Hydropower Development Co. Ltd.,50,273.2,13660.0,2026-06-16T14:50:42.781401,2026-06-16,2026-06-16T19:07:32.538192
2026061604007323,AHPC,Arun Valley Hydropower Development Co. Ltd.,75,273.2,20490.0,2026-06-16T14:50:42.780813,2026-06-16,2026-06-16T19:07:32.538193
2026061603005368,CORBL,Corporate Development Bank Limited,20,1755.0,35100.0,2026-06-16T14:50:42.472466,2026-06-16,2026-06-16T19:07:32.538194
2026061603005367,CORBL,Corporate Development Bank Limited,116,1755.0,203580.0,2026-06-16T14:50:42.472264,2026-06-16,2026-06-16T19:07:32.538196
2026061604007322,HURJA,Himalaya Urja Bikas Company Limited,859,247.0,212173.0,2026-06-16T14:50:41.455449,2026-06-16,2026-06-16T19:07:32.538198
2026061604007321,HURJA,Himalaya Urja Bikas Company Limited,341,246.9,84192.9,2026-06-16T14:50:41.45511,2026-06-16,2026-06-16T19:07:32.538199
2026061603005366,GUFL,Gurkhas Finance Ltd.,10,554.0,5540.0,2026-06-16T14:50:41.389251,2026-06-16,2026-06-16T19:07:32.538201
2026061605012196,SBCF,Sunrise Bluechip Fund,100,9.61,961.0,2026-06-16T14:50:41.373025,2026-06-16,2026-06-16T19:07:32.538203
2026061605012195,GCIL,Ghorahi Cement Industry Limited,38,384.2,14599.6,2026-06-16T14:50:41.173454,2026-06-16,2026-06-16T19:07:32.538205
2026061603005365,HLI,Himalayan Life Insurance Limited,76,335.9,25528.4,2026-06-16T14:50:41.0002,2026-06-16,2026-06-16T19:07:32.538206
2026061603005364,HLI,Himalayan Life Insurance Limited,12,335.8,4029.6,2026-06-16T14:50:40.999884,2026-06-16,2026-06-16T19:07:32.538208
2026061603005363,HLI,Himalayan Life Insurance Limited,12,335.8,4029.6,2026-06-16T14:50:40.999438,2026-06-16,2026-06-16T19:07:32.538210
2026061605012194,MEL,Modi Energy Limited,10,235.0,2350.0,2026-06-16T14:50:40.902049,2026-06-16,2026-06-16T19:07:32.538211
2026061605012193,MEL,Modi Energy Limited,10,235.0,2350.0,2026-06-16T14:50:40.901917,2026-06-16,2026-06-16T19:07:32.538213
2026061605012192,MEL,Modi Energy Limited,10,235.0,2350.0,2026-06-16T14:50:40.901784,2026-06-16,2026-06-16T19:07:32.538215
2026061605012191,MEL,Modi Energy Limited,10,235.0,2350.0,2026-06-16T14:50:40.901579,2026-06-16,2026-06-16T19:07:32.538216
2026061604007320,SHPC,Sanima Mai Hydropower Ltd.,50,507.0,25350.0,2026-06-16T14:50:40.764823,2026-06-16,2026-06-16T19:07:32.538218
2026061604007319,SHPC,Sanima Mai Hydropower Ltd.,900,507.0,456300.0,2026-06-16T14:50:40.764609,2026-06-16,2026-06-16T19:07:32.538220
2026061604007318,SHPC,Sanima Mai Hydropower Ltd.,20,506.5,10130.0,2026-06-16T14:50:40.764261,2026-06-16,2026-06-16T19:07:32.538221
2026061604007317,SSHL,Shiva Shree Hydropower Ltd,43,210.0,9030.0,2026-06-16T14:50:39.932505,2026-06-16,2026-06-16T19:07:32.538223
2026061601017475,CZBIL,Citizens Bank International Limited,60,198.0,11880.0,2026-06-16T14:50:39.776685,2026-06-16,2026-06-16T19:07:32.538225
2026061603005362,NLIC,Nepal Life Insurance Co. Ltd.,11,759.9,8358.9,2026-06-16T14:50:39.452308,2026-06-16,2026-06-16T19:07:32.538226
2026061603005361,NLIC,Nepal Life Insurance Co. Ltd.,165,759.9,125383.5,2026-06-16T14:50:39.451954,2026-06-16,2026-06-16T19:07:32.538228
2026061603005360,NLIC,Nepal Life Insurance Co. Ltd.,72,759.8,54705.6,2026-06-16T14:50:39.45161,2026-06-16,2026-06-16T19:07:32.538230
2026061603005359,NLIC,Nepal Life Insurance Co. Ltd.,52,759.0,39468.0,2026-06-16T14:50:39.451079,2026-06-16,2026-06-16T19:07:32.538232
2026061601017474,KDL,Kalinchowk Darshan Limited,10,815.5,8155.0,2026-06-16T14:50:39.095957,2026-06-16,2026-06-16T19:07:32.538233
2026061605012190,RFPL,River Falls Power Limited,10,360.0,3600.0,2026-06-16T14:50:38.986645,2026-06-16,2026-06-16T19:07:32.538235
2026061603005358,SINDU,Sindhu Bikash Bank Ltd,10,737.0,7370.0,2026-06-16T14:50:38.305559,2026-06-16,2026-06-16T19:07:32.538236
2026061601017473,HBL,Himalayan Bank Limited,10,197.3,1973.0,2026-06-16T14:50:37.932152,2026-06-16,2026-06-16T19:07:32.538238
2026061605012189,NIFRA,Nepal Infrastructure Bank Limited,39,258.0,10062.0,2026-06-16T14:50:37.721826,2026-06-16,2026-06-16T19:07:32.538240
2026061605012188,NIFRA,Nepal Infrastructure Bank Limited,15,258.0,3870.0,2026-06-16T14:50:37.721351,2026-06-16,2026-06-16T19:07:32.538241
2026061605012187,NIFRA,Nepal Infrastructure Bank Limited,10,258.0,2580.0,2026-06-16T14:50:37.72066,2026-06-16,2026-06-16T19:07:32.538243
2026061604007316,API,Api Power Company Ltd.,1000,343.0,343000.0,2026-06-16T14:50:37.382454,2026-06-16,2026-06-16T19:07:32.538244
2026061601017472,RSML,Reliance Spinning Mills Limited,10,3373.0,33730.0,2026-06-16T14:50:37.314729,2026-06-16,2026-06-16T19:07:32.538246
2026061601017471,KHPL,Kalinchock Hydropower Limited,10,1025.0,10250.0,2026-06-16T14:50:37.303824,2026-06-16,2026-06-16T19:07:32.538248
2026061601017470,RSML,Reliance Spinning Mills Limited,10,3374.0,33740.0,2026-06-16T14:50:37.296211,2026-06-16,2026-06-16T19:07:32.538249
2026061605012186,HIDCL,Hydorelectricity Investment and Development Company Ltd,73,260.3,19001.9,2026-06-16T14:50:36.840505,2026-06-16,2026-06-16T19:07:32.538251
2026061605012185,BHL,Balephi Hydropower Limited,100,215.0,21500.0,2026-06-16T14:50:36.810651,2026-06-16,2026-06-16T19:07:32.538252
2026061605012184,DOLTI,Dolti Power Company Limited,16,381.9,6110.4,2026-06-16T14:50:36.602382,2026-06-16,2026-06-16T19:07:32.538254
2026061603005357,HLI,Himalayan Life Insurance Limited,1,326.0,326.0,2026-06-16T14:50:36.43545,2026-06-16,2026-06-16T19:07:32.538255
2026061605012183,SONA,Sonapur Minerals And Oil Limited,371,435.0,161385.0,2026-06-16T14:50:35.66018,2026-06-16,2026-06-16T19:07:32.538257
2026061605012182,SONA,Sonapur Minerals And Oil Limited,20,432.0,8640.0,2026-06-16T14:50:35.660157,2026-06-16,2026-06-16T19:07:32.538258
2026061605012181,SONA,Sonapur Minerals And Oil Limited,10,432.0,4320.0,2026-06-16T14:50:35.660136,2026-06-16,2026-06-16T19:07:32.538260
2026061605012180,SONA,Sonapur Minerals And Oil Limited,10,432.0,4320.0,2026-06-16T14:50:35.660116,2026-06-16,2026-06-16T19:07:32.538261
2026061605012179,SONA,Sonapur Minerals And Oil Limited,10,432.0,4320.0,2026-06-16T14:50:35.660088,2026-06-16,2026-06-16T19:07:32.538263
2026061605012178,SONA,Sonapur Minerals And Oil Limited,79,432.0,34128.0,2026-06-16T14:50:35.660003,2026-06-16,2026-06-16T19:07:32.538265
2026061601017469,KHPL,Kalinchock Hydropower Limited,10,1025.0,10250.0,2026-06-16T14:50:35.107116,2026-06-16,2026-06-16T19:07:32.538267
2026061601017468,SABBL,Salapa Bikas Bank Limited,10,1085.1,10851.0,2026-06-16T14:50:34.942352,2026-06-16,2026-06-16T19:07:32.538268
2026061603005356,CFCL,Central Finance Co. Ltd.,540,612.1,330534.0,2026-06-16T14:50:33.72667,2026-06-16,2026-06-16T19:07:33.401000
2026061603005355,CFCL,Central Finance Co. Ltd.,200,612.5,122500.0,2026-06-16T14:50:33.726583,2026-06-16,2026-06-16T19:07:33.401008
2026061603005354,CFCL,Central Finance Co. Ltd.,30,613.1,18393.0,2026-06-16T14:50:33.726498,2026-06-16,2026-06-16T19:07:33.401010
2026061603005353,CFCL,Central Finance Co. Ltd.,230,613.5,141105.0,2026-06-16T14:50:33.726261,2026-06-16,2026-06-16T19:07:33.401011
2026061605012177,NIFRA,Nepal Infrastructure Bank Limited,4,257.0,1028.0,2026-06-16T14:50:33.650979,2026-06-16,2026-06-16T19:07:33.401013
2026061605012176,GCIL,Ghorahi Cement Industry Limited,20,384.2,7684.0,2026-06-16T14:50:33.462503,2026-06-16,2026-06-16T19:07:33.401014
2026061601017467,SNLI,Sun Nepal Life Insurance Company Limited,52,446.0,23192.0,2026-06-16T14:50:33.357791,2026-06-16,2026-06-16T19:07:33.401016
2026061601017466,SNLI,Sun Nepal Life Insurance Company Limited,48,446.1,21412.8,2026-06-16T14:50:33.35774,2026-06-16,2026-06-16T19:07:33.401017
2026061604007315,AKPL,Arun Kabeli Power Ltd.,10,266.5,2665.0,2026-06-16T14:50:32.350198,2026-06-16,2026-06-16T19:07:33.401019
2026061605012175,HRL,Himalayan Reinsurance Limited,116,630.0,73080.0,2026-06-16T14:50:31.552142,2026-06-16,2026-06-16T19:07:33.401020
2026061603005352,CFCL,Central Finance Co. Ltd.,20,613.5,12270.0,2026-06-16T14:50:31.542776,2026-06-16,2026-06-16T19:07:33.401022
2026061601017465,SIPD,Shikhar power Development Limited,10,731.0,7310.0,2026-06-16T14:50:30.927692,2026-06-16,2026-06-16T19:07:33.401023
2026061605012174,USHEC,Upper Solu Hydro Electric Company Limited,366,503.5,184281.0,2026-06-16T14:50:30.825338,2026-06-16,2026-06-16T19:07:33.401024
2026061605012173,USHEC,Upper Solu Hydro Electric Company Limited,134,503.8,67509.2,2026-06-16T14:50:30.825193,2026-06-16,2026-06-16T19:07:33.401026
2026061603005351,NLIC,Nepal Life Insurance Co. Ltd.,17,757.5,12877.5,2026-06-16T14:50:30.444833,2026-06-16,2026-06-16T19:07:33.401027
2026061603005350,NLIC,Nepal Life Insurance Co. Ltd.,100,757.7,75770.0,2026-06-16T14:50:30.444268,2026-06-16,2026-06-16T19:07:33.401028
2026061601017464,SOHL,Solu Hydropower Limited,10,634.0,6340.0,2026-06-16T14:50:29.597467,2026-06-16,2026-06-16T19:07:33.401030
2026061601017463,RSML,Reliance Spinning Mills Limited,10,3373.0,33730.0,2026-06-16T14:50:28.733313,2026-06-16,2026-06-16T19:07:33.401031
2026061601017462,GMLI,Guardian Micro Life Insurance Limited ,10,1280.0,12800.0,2026-06-16T14:50:28.519082,2026-06-16,2026-06-16T19:07:33.401033
2026061601017461,MBL,Machhapuchhre Bank Limited,290,247.8,71862.0,2026-06-16T14:50:28.152811,2026-06-16,2026-06-16T19:07:33.401034
2026061604007314,GLH,GreenLife Hydropower Limited,10,263.1,2631.0,2026-06-16T14:50:27.914921,2026-06-16,2026-06-16T19:07:33.401057
2026061604007313,API,Api Power Company Ltd.,163,342.0,55746.0,2026-06-16T14:50:27.783697,2026-06-16,2026-06-16T19:07:33.401059
2026061604007312,API,Api Power Company Ltd.,337,342.0,115254.0,2026-06-16T14:50:27.783163,2026-06-16,2026-06-16T19:07:33.401060
2026061605012172,HHL,Himalayan Hydropower Limited,20,364.0,7280.0,2026-06-16T14:50:26.675414,2026-06-16,2026-06-16T19:07:33.401062
2026061605012171,HHL,Himalayan Hydropower Limited,99,364.1,36045.9,2026-06-16T14:50:26.675263,2026-06-16,2026-06-16T19:07:33.401063
2026061605012170,HHL,Himalayan Hydropower Limited,560,364.2,203952.0,2026-06-16T14:50:26.675073,2026-06-16,2026-06-16T19:07:33.401065
2026061605012169,MCHL,Menchhiyam Hydropower Limited,615,319.6,196554.0,2026-06-16T14:50:26.639995,2026-06-16,2026-06-16T19:07:33.401066
2026061605012168,MCHL,Menchhiyam Hydropower Limited,165,319.6,52734.0,2026-06-16T14:50:26.639924,2026-06-16,2026-06-16T19:07:33.401067
2026061605012167,MCHL,Menchhiyam Hydropower Limited,50,319.7,15985.0,2026-06-16T14:50:26.639852,2026-06-16,2026-06-16T19:07:33.401069
2026061605012166,MCHL,Menchhiyam Hydropower Limited,100,319.8,31980.0,2026-06-16T14:50:26.639778,2026-06-16,2026-06-16T19:07:33.401070
