contractId,stockSymbol,securityName,contractQuantity,contractRate,contractAmount,tradeTime,businessDate,capturedAt
2026061901001511,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:19:50.836238,2026-06-19,2026-06-19T15:37:36.640104
2026061905000488,SAHAS,Sahas Urja Limited,10,662.0,6620.0,2026-06-19T11:19:50.629059,2026-06-19,2026-06-19T15:37:36.640105
2026061901001510,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:19:50.375559,2026-06-19,2026-06-19T15:37:36.640106
2026061901001509,HBL,Himalayan Bank Limited,10,196.2,1962.0,2026-06-19T11:19:49.262739,2026-06-19,2026-06-19T15:37:36.640107
2026061901001508,APHL,Appolo Hydropower Limited,10,916.0,9160.0,2026-06-19T11:19:48.954951,2026-06-19,2026-06-19T15:37:36.640108
2026061901001507,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:19:48.882194,2026-06-19,2026-06-19T15:37:36.640110
2026061901001506,PRVU,Prabhu  Bank Limited,100,193.1,19310.0,2026-06-19T11:19:48.857088,2026-06-19,2026-06-19T15:37:36.640111
2026061901001505,HBL,Himalayan Bank Limited,10,196.2,1962.0,2026-06-19T11:19:48.047844,2026-06-19,2026-06-19T15:37:36.640112
2026061903000278,RLFL,Reliance Finance Ltd.,45,474.5,21352.5,2026-06-19T11:19:47.964848,2026-06-19,2026-06-19T15:37:36.640113
2026061903000277,RLFL,Reliance Finance Ltd.,865,474.0,410010.0,2026-06-19T11:19:47.964772,2026-06-19,2026-06-19T15:37:36.640114
2026061903000276,RLFL,Reliance Finance Ltd.,90,474.0,42660.0,2026-06-19T11:19:47.96469,2026-06-19,2026-06-19T15:37:36.640115
2026061901001504,RSML,Reliance Spinning Mills Limited,100,3324.0,332400.0,2026-06-19T11:19:45.900994,2026-06-19,2026-06-19T15:37:36.640115
2026061901001503,BHCL,Bikash Hydropower Company Limited,10,540.0,5400.0,2026-06-19T11:19:45.341905,2026-06-19,2026-06-19T15:37:36.640116
2026061901001502,CITY,City Hotel Limited,20,418.0,8360.0,2026-06-19T11:19:43.949731,2026-06-19,2026-06-19T15:37:36.640117
2026061901001501,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:19:43.151505,2026-06-19,2026-06-19T15:37:36.640118
2026061901001500,KBL,Kumari Bank Limited,408,211.0,86088.0,2026-06-19T11:19:43.09077,2026-06-19,2026-06-19T15:37:36.640119
2026061901001499,CITY,City Hotel Limited,267,420.0,112140.0,2026-06-19T11:19:42.759437,2026-06-19,2026-06-19T15:37:36.640120
2026061901001498,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:19:42.073481,2026-06-19,2026-06-19T15:37:36.640121
2026061901001497,CITY,City Hotel Limited,190,420.0,79800.0,2026-06-19T11:19:41.825804,2026-06-19,2026-06-19T15:37:36.640122
2026061901001496,CITY,City Hotel Limited,99,420.0,41580.0,2026-06-19T11:19:41.825728,2026-06-19,2026-06-19T15:37:36.640123
2026061901001495,CITY,City Hotel Limited,1000,420.0,420000.0,2026-06-19T11:19:41.82565,2026-06-19,2026-06-19T15:37:36.640123
2026061901001494,CITY,City Hotel Limited,50,420.0,21000.0,2026-06-19T11:19:41.825572,2026-06-19,2026-06-19T15:37:36.640124
2026061901001493,CITY,City Hotel Limited,1000,420.0,420000.0,2026-06-19T11:19:41.825492,2026-06-19,2026-06-19T15:37:36.640125
2026061901001492,CITY,City Hotel Limited,100,420.0,42000.0,2026-06-19T11:19:41.825413,2026-06-19,2026-06-19T15:37:36.640126
2026061901001491,CITY,City Hotel Limited,100,419.9,41990.0,2026-06-19T11:19:41.825328,2026-06-19,2026-06-19T15:37:36.640127
2026061901001490,CITY,City Hotel Limited,50,419.0,20950.0,2026-06-19T11:19:41.82525,2026-06-19,2026-06-19T15:37:36.640128
2026061901001489,CITY,City Hotel Limited,850,419.0,356150.0,2026-06-19T11:19:41.825163,2026-06-19,2026-06-19T15:37:36.640129
2026061901001488,CITY,City Hotel Limited,294,418.9,123156.6,2026-06-19T11:19:41.824898,2026-06-19,2026-06-19T15:37:36.640130
2026061905000487,NRN,NRN Infrastructure and Development Limited,250,1400.0,350000.0,2026-06-19T11:19:40.497623,2026-06-19,2026-06-19T15:37:36.640131
2026061901001487,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:19:40.370828,2026-06-19,2026-06-19T15:37:36.640132
2026061901001486,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:19:40.113908,2026-06-19,2026-06-19T15:37:36.640133
2026061904000459,UMHL,United Modi Hydropower Ltd.,15,614.9,9223.5,2026-06-19T11:19:39.601008,2026-06-19,2026-06-19T15:37:36.640134
2026061901001485,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:19:37.005666,2026-06-19,2026-06-19T15:37:36.640135
2026061901001484,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:19:36.411296,2026-06-19,2026-06-19T15:37:36.640136
2026061904000458,UMHL,United Modi Hydropower Ltd.,20,615.0,12300.0,2026-06-19T11:19:36.34808,2026-06-19,2026-06-19T15:37:36.640137
2026061905000486,RAWA,Rawa Energy Development Limited,250,475.5,118875.0,2026-06-19T11:19:35.952149,2026-06-19,2026-06-19T15:37:36.640138
2026061905000485,RAWA,Rawa Energy Development Limited,100,477.0,47700.0,2026-06-19T11:19:35.95208,2026-06-19,2026-06-19T15:37:36.640139
2026061904000476,UMHL,United Modi Hydropower Ltd.,375,615.0,230625.0,2026-06-19T11:20:47.096089,2026-06-19,2026-06-19T15:37:37.833033
2026061901001585,BHCL,Bikash Hydropower Company Limited,40,540.0,21600.0,2026-06-19T11:20:46.968144,2026-06-19,2026-06-19T15:37:37.833039
2026061903000309,GRDBL,Green Development Bank Ltd.,10,1070.0,10700.0,2026-06-19T11:20:46.24449,2026-06-19,2026-06-19T15:37:37.833040
2026061903000308,HLI,Himalayan Life Insurance Limited,250,335.1,83775.0,2026-06-19T11:20:45.917081,2026-06-19,2026-06-19T15:37:37.833041
2026061901001584,PCIL,Palpa Cement Industries Limited,10,734.0,7340.0,2026-06-19T11:20:45.338799,2026-06-19,2026-06-19T15:37:37.833042
2026061901001583,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:20:44.737526,2026-06-19,2026-06-19T15:37:37.833043
2026061901001582,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:20:43.961099,2026-06-19,2026-06-19T15:37:37.833044
2026061901001581,SIPD,Shikhar power Development Limited,10,714.1,7141.0,2026-06-19T11:20:42.747745,2026-06-19,2026-06-19T15:37:37.833045
2026061901001580,PCIL,Palpa Cement Industries Limited,10,734.0,7340.0,2026-06-19T11:20:42.310913,2026-06-19,2026-06-19T15:37:37.833046
2026061903000307,RLFL,Reliance Finance Ltd.,100,475.0,47500.0,2026-06-19T11:20:42.121722,2026-06-19,2026-06-19T15:37:37.833047
2026061903000306,RLFL,Reliance Finance Ltd.,100,475.0,47500.0,2026-06-19T11:20:42.121592,2026-06-19,2026-06-19T15:37:37.833048
2026061903000305,RLFL,Reliance Finance Ltd.,155,475.0,73625.0,2026-06-19T11:20:42.121376,2026-06-19,2026-06-19T15:37:37.833049
2026061901001579,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:20:41.959478,2026-06-19,2026-06-19T15:37:37.833050
2026061901001578,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:20:41.862631,2026-06-19,2026-06-19T15:37:37.833051
2026061901001577,SAGAR,Sagar Distillery Limited,10,1659.0,16590.0,2026-06-19T11:20:41.599479,2026-06-19,2026-06-19T15:37:37.833052
2026061903000304,BFC,Best Finance Company Ltd.,40,499.0,19960.0,2026-06-19T11:20:41.351651,2026-06-19,2026-06-19T15:37:37.833052
2026061901001576,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:20:41.187224,2026-06-19,2026-06-19T15:37:37.833053
2026061903000303,RLFL,Reliance Finance Ltd.,445,475.0,211375.0,2026-06-19T11:20:41.007276,2026-06-19,2026-06-19T15:37:37.833054
2026061903000302,RLFL,Reliance Finance Ltd.,555,475.0,263625.0,2026-06-19T11:20:41.007203,2026-06-19,2026-06-19T15:37:37.833055
2026061903000301,RLFL,Reliance Finance Ltd.,445,475.0,211375.0,2026-06-19T11:20:40.566316,2026-06-19,2026-06-19T15:37:37.833056
2026061903000300,RLFL,Reliance Finance Ltd.,60,474.7,28482.0,2026-06-19T11:20:40.566271,2026-06-19,2026-06-19T15:37:37.833057
2026061903000299,RLFL,Reliance Finance Ltd.,155,474.5,73547.5,2026-06-19T11:20:40.566217,2026-06-19,2026-06-19T15:37:37.833058
2026061903000298,RLFL,Reliance Finance Ltd.,350,474.4,166040.0,2026-06-19T11:20:40.566172,2026-06-19,2026-06-19T15:37:37.833059
2026061903000297,RLFL,Reliance Finance Ltd.,400,474.3,189720.0,2026-06-19T11:20:40.56612,2026-06-19,2026-06-19T15:37:37.833060
2026061903000296,RLFL,Reliance Finance Ltd.,90,474.0,42660.0,2026-06-19T11:20:40.565978,2026-06-19,2026-06-19T15:37:37.833061
2026061901001575,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:20:40.104678,2026-06-19,2026-06-19T15:37:37.833062
2026061901001574,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:20:39.910926,2026-06-19,2026-06-19T15:37:37.833065
2026061904000475,UMHL,United Modi Hydropower Ltd.,95,615.0,58425.0,2026-06-19T11:20:39.836114,2026-06-19,2026-06-19T15:37:37.833065
2026061904000474,UMHL,United Modi Hydropower Ltd.,1870,614.9,1149863.0,2026-06-19T11:20:39.835814,2026-06-19,2026-06-19T15:37:37.833066
2026061904000473,UMHL,United Modi Hydropower Ltd.,500,614.9,307450.0,2026-06-19T11:20:39.835515,2026-06-19,2026-06-19T15:37:37.833067
2026061904000472,UMHL,United Modi Hydropower Ltd.,35,614.9,21521.5,2026-06-19T11:20:39.835057,2026-06-19,2026-06-19T15:37:37.833068
2026061901001573,BUNGAL,Bungal Hydro Limited,10,772.0,7720.0,2026-06-19T11:20:39.136995,2026-06-19,2026-06-19T15:37:37.833069
2026061901001572,SABBL,Salapa Bikas Bank Limited,10,1063.0,10630.0,2026-06-19T11:20:39.029539,2026-06-19,2026-06-19T15:37:37.833070
2026061901001571,HBL,Himalayan Bank Limited,10,196.2,1962.0,2026-06-19T11:20:38.377488,2026-06-19,2026-06-19T15:37:37.833071
2026061901001570,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:20:37.718888,2026-06-19,2026-06-19T15:37:37.833072
2026061901001569,SOHL,Solu Hydropower Limited,79,640.0,50560.0,2026-06-19T11:20:37.700899,2026-06-19,2026-06-19T15:37:37.833072
2026061901001568,SOHL,Solu Hydropower Limited,12,640.0,7680.0,2026-06-19T11:20:37.700806,2026-06-19,2026-06-19T15:37:37.833073
2026061901001567,SOHL,Solu Hydropower Limited,500,640.0,320000.0,2026-06-19T11:20:37.700711,2026-06-19,2026-06-19T15:37:37.833074
2026061901001566,SOHL,Solu Hydropower Limited,100,640.0,64000.0,2026-06-19T11:20:37.700606,2026-06-19,2026-06-19T15:37:37.833075
2026061901001565,SOHL,Solu Hydropower Limited,121,640.1,77452.1,2026-06-19T11:20:37.700358,2026-06-19,2026-06-19T15:37:37.833076
2026061901001564,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:20:37.392494,2026-06-19,2026-06-19T15:37:37.833077
2026061901001563,SIPD,Shikhar power Development Limited,10,714.1,7141.0,2026-06-19T11:20:37.332969,2026-06-19,2026-06-19T15:37:37.833078
2026061903000295,PROFL,Progressive Finance Limited,100,443.0,44300.0,2026-06-19T11:20:36.844979,2026-06-19,2026-06-19T15:37:37.833079
2026061901001562,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:20:36.291179,2026-06-19,2026-06-19T15:37:37.833079
2026061901001561,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:20:35.647572,2026-06-19,2026-06-19T15:37:37.833080
2026061901001560,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:20:35.288208,2026-06-19,2026-06-19T15:37:37.833081
2026061901001559,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:20:34.797346,2026-06-19,2026-06-19T15:37:37.833082
2026061905000501,MBJC,Madhya Bhotekoshi Jalavidyut Company Limited,90,282.3,25407.0,2026-06-19T11:20:34.712162,2026-06-19,2026-06-19T15:37:37.833083
2026061903000294,CFCL,Central Finance Co. Ltd.,400,624.0,249600.0,2026-06-19T11:20:34.448343,2026-06-19,2026-06-19T15:37:37.833084
2026061903000293,CFCL,Central Finance Co. Ltd.,200,624.0,124800.0,2026-06-19T11:20:34.448252,2026-06-19,2026-06-19T15:37:37.833084
2026061905000500,UHEWA,Upper Hewakhola Hydropower Company Limited,500,630.0,315000.0,2026-06-19T11:20:34.078594,2026-06-19,2026-06-19T15:37:39.027387
2026061901001558,APHL,Appolo Hydropower Limited,10,916.0,9160.0,2026-06-19T11:20:33.713387,2026-06-19,2026-06-19T15:37:39.027393
2026061905000499,SAHAS,Sahas Urja Limited,13,662.0,8606.0,2026-06-19T11:20:33.569621,2026-06-19,2026-06-19T15:37:39.027394
2026061903000292,SKBBL,Sana Kisan Bikas Laghubitta Bittiya Sanstha Limited,114,760.0,86640.0,2026-06-19T11:20:33.385062,2026-06-19,2026-06-19T15:37:39.027395
2026061903000291,RLFL,Reliance Finance Ltd.,10,474.0,4740.0,2026-06-19T11:20:32.671569,2026-06-19,2026-06-19T15:37:39.027397
2026061901001557,BUNGAL,Bungal Hydro Limited,70,772.0,54040.0,2026-06-19T11:20:32.133439,2026-06-19,2026-06-19T15:37:39.027398
2026061901001556,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:20:31.640732,2026-06-19,2026-06-19T15:37:39.027398
2026061904000471,UMHL,United Modi Hydropower Ltd.,15,614.9,9223.5,2026-06-19T11:20:31.103417,2026-06-19,2026-06-19T15:37:39.027399
2026061904000470,UMHL,United Modi Hydropower Ltd.,55,614.9,33819.5,2026-06-19T11:20:31.102973,2026-06-19,2026-06-19T15:37:39.027400
2026061901001555,PCIL,Palpa Cement Industries Limited,10,734.0,7340.0,2026-06-19T11:20:30.570119,2026-06-19,2026-06-19T15:37:39.027401
2026061901001554,BJHL,Bhujung Hydropower Limited,50,860.0,43000.0,2026-06-19T11:20:30.22658,2026-06-19,2026-06-19T15:37:39.027402
2026061903000290,RLFL,Reliance Finance Ltd.,900,474.0,426600.0,2026-06-19T11:20:30.140559,2026-06-19,2026-06-19T15:37:39.027403
2026061903000289,RLFL,Reliance Finance Ltd.,100,474.0,47400.0,2026-06-19T11:20:30.14046,2026-06-19,2026-06-19T15:37:39.027404
2026061901001553,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:20:29.792728,2026-06-19,2026-06-19T15:37:39.027405
2026061901001552,NIMBPO,Nepal Investment Mega Bank Ltd. Promoter Share,10,148.0,1480.0,2026-06-19T11:20:29.626055,2026-06-19,2026-06-19T15:37:39.027407
2026061903000288,HLI,Himalayan Life Insurance Limited,24,336.0,8064.0,2026-06-19T11:20:28.471966,2026-06-19,2026-06-19T15:37:39.027409
2026061901001551,CITY,City Hotel Limited,233,419.0,97627.0,2026-06-19T11:20:28.331957,2026-06-19,2026-06-19T15:37:39.027411
2026061901001550,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:20:28.300146,2026-06-19,2026-06-19T15:37:39.027412
2026061901001549,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:20:28.118446,2026-06-19,2026-06-19T15:37:39.027414
2026061901001548,TTL,Trade Tower Limited,10,792.0,7920.0,2026-06-19T11:20:26.468323,2026-06-19,2026-06-19T15:37:39.027416
2026061901001547,CZBIL,Citizens Bank International Limited,10,197.0,1970.0,2026-06-19T11:20:24.749911,2026-06-19,2026-06-19T15:37:39.027417
2026061901001546,CZBIL,Citizens Bank International Limited,10,197.0,1970.0,2026-06-19T11:20:24.749785,2026-06-19,2026-06-19T15:37:39.027418
2026061903000287,GRDBL,Green Development Bank Ltd.,20,1070.0,21400.0,2026-06-19T11:20:24.197729,2026-06-19,2026-06-19T15:37:39.027419
2026061905000498,ILI,IME Life Insurance Company Limited,12,430.1,5161.2,2026-06-19T11:20:23.941864,2026-06-19,2026-06-19T15:37:39.027420
2026061901001545,BUNGAL,Bungal Hydro Limited,10,771.0,7710.0,2026-06-19T11:20:23.819579,2026-06-19,2026-06-19T15:37:39.027421
2026061903000286,MPFL,Multipurpose Finance Company  Limited,1000,611.1,611100.0,2026-06-19T11:20:23.734414,2026-06-19,2026-06-19T15:37:39.027422
2026061901001544,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:20:23.147101,2026-06-19,2026-06-19T15:37:39.027423
2026061901001543,SAIL,Shreenagar Agritech Industries Limited,38,1011.0,38418.0,2026-06-19T11:20:21.616269,2026-06-19,2026-06-19T15:37:39.027424
2026061901001542,SOHL,Solu Hydropower Limited,19,640.1,12161.9,2026-06-19T11:20:21.243073,2026-06-19,2026-06-19T15:37:39.027425
2026061901001541,PCIL,Palpa Cement Industries Limited,10,734.0,7340.0,2026-06-19T11:20:21.144084,2026-06-19,2026-06-19T15:37:39.027425
2026061901001540,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:20:20.238305,2026-06-19,2026-06-19T15:37:39.027426
2026061901001539,RSML,Reliance Spinning Mills Limited,10,3320.0,33200.0,2026-06-19T11:20:20.069959,2026-06-19,2026-06-19T15:37:39.027427
2026061901001538,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:20:18.286272,2026-06-19,2026-06-19T15:37:39.027428
2026061903000285,SJLIC,SuryaJyoti Life Insurance Company Limited,125,424.4,53050.0,2026-06-19T11:20:18.261501,2026-06-19,2026-06-19T15:37:39.027429
2026061901001537,HFIN,Hotel Forest Inn Limited,10,816.3,8163.0,2026-06-19T11:20:18.051177,2026-06-19,2026-06-19T15:37:39.027430
2026061901001536,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:20:17.894679,2026-06-19,2026-06-19T15:37:39.027431
2026061901001535,BHCL,Bikash Hydropower Company Limited,10,540.1,5401.0,2026-06-19T11:20:17.8606,2026-06-19,2026-06-19T15:37:39.027432
2026061901001534,GBIME,Global IME Bank Limited,20,240.0,4800.0,2026-06-19T11:20:17.801203,2026-06-19,2026-06-19T15:37:39.027433
2026061905000497,GCIL,Ghorahi Cement Industry Limited,12,376.1,4513.2,2026-06-19T11:20:17.704404,2026-06-19,2026-06-19T15:37:39.027433
2026061904000469,KKHC,Khanikhola Hydropower Co. Ltd.,40,257.0,10280.0,2026-06-19T11:20:17.507802,2026-06-19,2026-06-19T15:37:39.027434
2026061901001533,KBL,Kumari Bank Limited,10,211.5,2115.0,2026-06-19T11:20:17.11366,2026-06-19,2026-06-19T15:37:39.027435
2026061901001532,KHPL,Kalinchock Hydropower Limited,10,996.8,9968.0,2026-06-19T11:20:17.056294,2026-06-19,2026-06-19T15:37:39.027436
2026061901001531,RSML,Reliance Spinning Mills Limited,10,3377.7,33777.0,2026-06-19T11:20:16.563261,2026-06-19,2026-06-19T15:37:39.027437
2026061901001530,RSML,Reliance Spinning Mills Limited,50,3350.0,167500.0,2026-06-19T11:20:16.563184,2026-06-19,2026-06-19T15:37:39.027438
2026061901001529,RSML,Reliance Spinning Mills Limited,20,3350.0,67000.0,2026-06-19T11:20:16.563064,2026-06-19,2026-06-19T15:37:39.027439
2026061901001528,SOHL,Solu Hydropower Limited,10,640.1,6401.0,2026-06-19T11:20:14.832821,2026-06-19,2026-06-19T15:37:39.027440
2026061903000284,RLFL,Reliance Finance Ltd.,50,472.0,23600.0,2026-06-19T11:20:14.515646,2026-06-19,2026-06-19T15:37:39.027441
2026061901001527,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:20:11.616014,2026-06-19,2026-06-19T15:37:39.027442
2026061903000283,HLI,Himalayan Life Insurance Limited,10,336.1,3361.0,2026-06-19T11:20:11.593169,2026-06-19,2026-06-19T15:37:39.027442
2026061903000282,HLI,Himalayan Life Insurance Limited,16,336.1,5377.6,2026-06-19T11:20:11.593064,2026-06-19,2026-06-19T15:37:39.027443
2026061904000468,UMHL,United Modi Hydropower Ltd.,10,615.0,6150.0,2026-06-19T11:20:11.14225,2026-06-19,2026-06-19T15:37:40.313777
2026061905000496,BBC,Bishal Bazar Company Limited,10,4285.0,42850.0,2026-06-19T11:20:11.122239,2026-06-19,2026-06-19T15:37:40.313784
2026061904000467,UMHL,United Modi Hydropower Ltd.,174,612.0,106488.0,2026-06-19T11:20:10.831852,2026-06-19,2026-06-19T15:37:40.313785
2026061904000466,UMHL,United Modi Hydropower Ltd.,36,614.0,22104.0,2026-06-19T11:20:10.831773,2026-06-19,2026-06-19T15:37:40.313786
2026061904000465,UMHL,United Modi Hydropower Ltd.,15,614.9,9223.5,2026-06-19T11:20:10.831667,2026-06-19,2026-06-19T15:37:40.313787
2026061901001526,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:20:09.899653,2026-06-19,2026-06-19T15:37:40.313788
2026061903000281,CFCL,Central Finance Co. Ltd.,300,626.8,188040.0,2026-06-19T11:20:09.851872,2026-06-19,2026-06-19T15:37:40.313789
2026061901001525,HIDCLP,Hydorelectricity Investment and Development Company Limited Promoter,500,197.9,98950.0,2026-06-19T11:20:08.239503,2026-06-19,2026-06-19T15:37:40.313790
2026061903000280,GBBL,Garima Bikas Bank Limited,114,410.0,46740.0,2026-06-19T11:20:06.717482,2026-06-19,2026-06-19T15:37:40.313791
2026061904000464,UPPER,Upper Tamakoshi Hydropower Ltd,100,200.0,20000.0,2026-06-19T11:20:06.555764,2026-06-19,2026-06-19T15:37:40.313792
2026061901001524,SKHL,Super Khudi Hydropower Limited,500,946.0,473000.0,2026-06-19T11:20:06.290982,2026-06-19,2026-06-19T15:37:40.313793
2026061901001523,HFIN,Hotel Forest Inn Limited,10,816.3,8163.0,2026-06-19T11:20:06.073917,2026-06-19,2026-06-19T15:37:40.313794
2026061905000495,MKHC,Maya Khola Hydropower Company Limited,10,320.0,3200.0,2026-06-19T11:20:05.768921,2026-06-19,2026-06-19T15:37:40.313795
2026061905000494,MKHC,Maya Khola Hydropower Company Limited,588,320.0,188160.0,2026-06-19T11:20:05.768889,2026-06-19,2026-06-19T15:37:40.313796
2026061905000493,MKHC,Maya Khola Hydropower Company Limited,10,320.0,3200.0,2026-06-19T11:20:05.768823,2026-06-19,2026-06-19T15:37:40.313797
2026061904000463,AKJCL,Ankhu Khola Jalvidhyut Company Ltd,390,382.3,149097.0,2026-06-19T11:20:05.752662,2026-06-19,2026-06-19T15:37:40.313798
2026061904000462,AKJCL,Ankhu Khola Jalvidhyut Company Ltd,100,382.3,38230.0,2026-06-19T11:20:05.752431,2026-06-19,2026-06-19T15:37:40.313799
2026061905000492,MKHC,Maya Khola Hydropower Company Limited,10,318.1,3181.0,2026-06-19T11:20:05.421719,2026-06-19,2026-06-19T15:37:40.313800
2026061904000461,UMHL,United Modi Hydropower Ltd.,85,614.9,52266.5,2026-06-19T11:20:04.756406,2026-06-19,2026-06-19T15:37:40.313801
2026061901001522,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:20:04.469551,2026-06-19,2026-06-19T15:37:40.313801
2026061901001521,SAIL,Shreenagar Agritech Industries Limited,10,1011.0,10110.0,2026-06-19T11:20:03.818287,2026-06-19,2026-06-19T15:37:40.313802
2026061901001520,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:20:02.470086,2026-06-19,2026-06-19T15:37:40.313803
2026061905000484,RAWA,Rawa Energy Development Limited,30,477.0,14310.0,2026-06-19T11:19:35.952017,2026-06-19,2026-06-19T15:37:41.581690
2026061905000483,RAWA,Rawa Energy Development Limited,100,477.0,47700.0,2026-06-19T11:19:35.951949,2026-06-19,2026-06-19T15:37:41.581696
2026061905000482,RAWA,Rawa Energy Development Limited,20,477.1,9542.0,2026-06-19T11:19:35.951766,2026-06-19,2026-06-19T15:37:41.581697
2026061901001483,BHCL,Bikash Hydropower Company Limited,102,540.0,55080.0,2026-06-19T11:19:33.573398,2026-06-19,2026-06-19T15:37:41.581698
2026061905000481,SPHL,Sayapatri Hydropower Limited,190,582.0,110580.0,2026-06-19T11:19:33.447002,2026-06-19,2026-06-19T15:37:41.581699
2026061901001482,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:19:33.279006,2026-06-19,2026-06-19T15:37:41.581700
2026061903000275,KMCDB,Kalika Laghubitta Bittiya Sanstha Ltd,186,826.3,153691.8,2026-06-19T11:19:32.634452,2026-06-19,2026-06-19T15:37:41.581701
2026061903000274,KMCDB,Kalika Laghubitta Bittiya Sanstha Ltd,50,830.0,41500.0,2026-06-19T11:19:32.634383,2026-06-19,2026-06-19T15:37:41.581702
